SM,ST,Temp,Humidity,SR,Rain,PSM
25.77,71.34,84.96,41.45,488.43,0,25.767423
25.78,71.29,83.55,44.93,322.54,0,25.777422
25.78,71.25,80.69,53.2,136.88,0,25.777422
25.79,71.21,76.68,63.09,35.5,0,25.787421
25.79,71.15,72.26,73.47,0.73,0,25.787421
25.81,71.13,68.75,78.58,0,0,25.807419
25.8,71.13,66.7,81.52,0,0,25.79742
25.8,71.16,64.83,83.93,0,0,25.79742
25.79,71.22,63.14,86.26,0,0,25.787421
25.8,71.28,61.98,87.92,0,0,25.79742
25.79,71.34,60.81,89.09,0,0,25.787421
25.78,71.39,59.99,90.13,0,0,25.777422
25.78,71.46,59.5,90.84,0,0,25.777422
25.79,71.51,58.25,91.5,0,0,25.787421
25.8,71.57,57.93,92.14,0,0,25.79742
25.79,71.62,57.42,93,0,0,25.787421
25.79,71.64,57.34,93.13,7.17,0,25.787421
25.81,71.66,58.51,94.18,61.83,0,25.807419
25.79,71.67,63.21,93.28,152.88,0,25.787421
25.8,71.67,67.64,85.57,183.71,0,25.79742
25.81,71.68,72.58,73.58,382.17,0,25.807419
25.8,71.7,77.9,59.12,569.46,0,25.79742
25.8,71.71,80.04,51.69,618.71,0,25.79742
25.81,71.7,82.1,43.86,781.63,0,25.807419
25.8,71.7,83.84,43.4,790.6,0,25.79742
25.81,71.71,85.83,39.3,791.5,0,25.807419
25.82,71.71,86.58,40.16,825.5,0,25.817418
25.81,71.73,87.16,42.21,788.63,0,25.807419
25.79,71.78,84,46.6,97.3,0,25.787421
25.8,71.82,70.18,85.16,1.67,0.61,26.40742
25.8,71.87,67.17,92.28,3.46,0.02,25.81742
25.79,71.92,66.93,93.15,14.67,0,25.787421
25.79,72,66.95,93.97,21.27,0,25.787421
25.79,72.04,66.48,94.09,5.5,0,25.787421
25.78,72.09,65.83,93.99,0,0,25.777422
25.79,72.13,65.52,94.21,0,0,25.787421
25.8,72.17,65.98,94.43,0,0,25.79742
25.79,72.24,64.65,94.69,0,0,25.787421
25.79,72.27,64.16,95.1,0,0,25.787421
25.8,72.28,63.75,95.23,0,0,25.79742
25.8,72.28,62.64,95.41,0,0,25.79742
25.8,72.27,62.79,95.78,0,0,25.79742
25.79,72.28,62.61,95.43,0,0,25.787421
25.78,72.31,61.62,95.33,0,0.01,25.787422
25.79,72.3,61.07,95.16,0,0,25.787421
25.8,72.27,60.09,95.05,0.5,0,25.79742
25.8,72.29,60.56,94.95,13.75,0,25.79742
25.79,72.31,61.8,94.88,94.88,0,25.787421
25.79,72.31,65.34,92.49,184.2,0,25.787421
25.79,72.32,69.4,84.14,368.63,0,25.787421
25.77,72.32,72.89,76.51,558.13,0,25.767423
25.75,72.35,75.22,67.44,575.17,0,25.747425
25.74,72.38,77.17,63.37,719.73,0,25.737426
25.73,72.42,78.61,63.39,855.88,0,25.727427
25.73,72.48,79.72,60.6,865.46,0,25.727427
25.72,72.52,80.56,58.05,865.42,0,25.717428
25.72,72.58,81.43,56.31,775.43,0,25.717428
25.72,72.63,82.09,54.74,759.75,0,25.717428
25.72,72.66,82.12,54.39,574.79,0,25.717428
25.72,72.73,81.81,55.61,508.54,0,25.717428
25.72,72.76,81.18,56.69,339.13,0,25.717428
25.73,72.79,79.72,63.36,157.04,0,25.727427
25.73,72.81,76.53,70.84,19.88,0,25.727427
25.73,72.83,72.49,77.37,0.33,0,25.727427
25.72,72.83,69.29,83.28,0,0,25.717428
25.74,72.84,66.12,87.5,0,0,25.737426
25.73,72.8,64.74,89.92,0,0,25.727427
25.72,72.79,63.84,91.75,0,0,25.717428
25.72,72.76,62.78,92.88,0,0,25.717428
25.73,72.76,61.75,93.63,0,0,25.727427
25.73,72.74,60.2,94.25,0,0,25.727427
25.73,72.74,59.73,94.38,0,0,25.727427
25.71,72.74,58.27,94.71,0,0.01,25.717429
25.72,72.76,57.81,95.02,0,0,25.717428
25.71,72.77,57.08,95.05,0,0,25.707429
25.71,72.79,55.9,95.03,4.71,0,25.707429
25.7,72.82,56.63,95.94,64,0,25.69743
25.72,72.86,61.59,96.31,147.75,0,25.717428
25.72,72.88,64.01,95.95,195.67,0,25.717428
25.7,72.92,66.82,91.51,353.29,0,25.69743
25.71,72.93,70.61,78.76,444.33,0,25.707429
25.7,72.94,72.49,73.74,514.54,0,25.69743
25.7,72.92,74.28,69.86,614.25,0,25.69743
25.72,72.9,76.05,66.13,704.58,0,25.717428
25.71,72.88,77.19,64.77,541.77,0,25.707429
25.72,72.87,77.08,67.19,476.79,0,25.717428
25.71,72.85,78.89,65.84,812.67,0,25.707429
25.71,72.83,79.33,65.23,589.25,0,25.707429
25.72,72.79,79.55,64.31,572.43,0,25.717428
25.71,72.77,79.17,63.55,310.42,0,25.707429
25.72,72.73,78.87,64.52,228.79,0,25.717428
25.71,72.71,76.41,73.56,74.38,0,25.707429
25.72,72.69,73.12,79.64,3.33,0,25.717428
25.71,72.71,69.25,85.38,0,0,25.707429
25.7,72.66,66.72,88.93,0,0,25.69743
25.68,72.63,64.91,90.76,0,0,25.677432
25.69,72.58,63.15,92.16,0,0,25.687431
25.66,72.58,62.05,92.93,0,0,25.657434
25.66,72.59,60.7,93.54,0,0,25.657434
25.65,72.61,60.68,94.03,0,0,25.647435
25.64,72.63,58.95,93.9,0,0,25.637436
25.64,72.61,58.2,94.51,0,0,25.637436
25.64,72.65,58.04,94.83,0,0,25.637436
25.65,72.66,57.28,94.97,0,0.01,25.657435
25.64,72.67,56.78,95.13,1.1,0,25.637436
25.64,72.67,55.73,95.45,23.17,0,25.637436
25.65,72.66,59.65,96.89,107.5,0,25.647435
25.64,72.62,63.72,95.95,187.5,0.01,25.647436
25.65,72.56,67.71,91.29,343.47,0,25.647435
25.64,72.51,72.55,79.4,559.54,0,25.637436
25.65,72.43,75.23,72.85,559.67,0,25.647435
25.65,72.34,77.19,65.25,724.5,0,25.647435
25.65,72.24,78.34,63.28,843.83,0,25.647435
25.64,72.15,79.49,61.42,814.13,0,25.637436
25.64,72.06,80.43,61.18,877.71,0,25.637436
25.64,71.98,80.58,60.17,771.13,0,25.637436
25.63,71.89,80.95,58.59,748.43,0,25.627437
25.61,71.82,80.51,58.56,529.63,0,25.607439
25.61,71.79,80.39,58.72,466.04,0,25.607439
25.6,71.75,79.65,58.86,321.75,0,25.59744
25.58,71.77,77.56,64.96,133.6,0,25.577442
25.58,71.8,72.71,76.21,10.63,0,25.577442
25.57,71.81,68.8,83.52,0,0,25.567443
25.56,71.86,68.51,83.63,0,0,25.557444
25.56,71.92,66.26,86.7,0,0,25.557444
25.57,71.96,64.75,89.16,0,0,25.567443
25.57,71.98,64.26,90.06,0,0,25.567443
25.57,72.03,63.95,90.61,0,0,25.567443
25.56,72.04,63.51,90.39,0,0,25.557444
25.57,72.05,62.51,90.94,0,0,25.567443
25.57,72.06,61.95,91.87,0,0,25.567443
25.58,72.04,61.29,92.35,0,0,25.577442
25.57,72.01,60.59,92.69,0,0,25.567443
25.57,71.98,59.85,93.49,0,0,25.567443
25.57,71.94,59.45,93.96,7.83,0,25.567443
25.57,71.89,60.93,94.54,49.42,0,25.567443
25.57,71.85,64.2,91.99,164.3,0,25.567443
25.57,71.82,68.02,84.77,245.13,0,25.567443
25.56,71.81,71.43,79.3,445.92,0,25.557444
25.55,71.79,74.53,74.6,506.5,0,25.547445
25.56,71.76,77.23,70.14,647.97,0,25.557444
25.56,71.74,79.75,65.69,845.38,0,25.557444
25.56,71.74,81.1,63.97,721.71,0,25.557444
25.56,71.8,82.33,63.55,714.79,0,25.557444
25.56,71.8,82.51,62.43,467.4,0.4,25.957444
25.55,71.81,82.58,61.28,514.38,0.4,25.947445
25.55,71.81,84.18,57.58,551,0.2,25.747445
25.55,71.82,84.15,57.61,425.79,0,25.547445
25.55,71.84,82.48,62.07,195.9,0,25.547445
25.55,71.84,79.21,69.75,62.92,0,25.547445
25.55,71.84,76.73,76.5,31.79,0,25.547445
25.54,71.85,74.1,82.48,0.5,0,25.537446
25.55,71.85,72.98,82.41,0,0,25.547445
25.54,71.86,71.62,82.13,0,0,25.537446
25.55,71.83,70.4,83.04,0,0,25.547445
25.55,71.81,68.49,86.05,0,0,25.547445
25.55,71.78,67.75,87.14,0,0,25.547445
25.55,71.75,66.37,88.4,0,0,25.547445
25.55,71.71,65.4,90.28,0,0,25.547445
25.54,71.69,64.44,90.81,0,0,25.537446
25.56,71.64,63.25,92.04,0,0,25.557444
25.55,71.62,62.69,92.49,0,0,25.547445
25.54,71.58,62.12,92.93,0,0,25.537446
25.52,71.56,62.06,92.91,1.04,0,25.517448
25.52,71.56,62.34,93.33,27.23,0,25.517448
25.51,71.55,64.94,92.52,112.96,0,25.507449
25.5,71.57,68.21,87.39,188.5,0,25.49745
25.48,71.59,71.97,80.88,330.42,0,25.477452
25.48,71.57,76.51,73.89,518.03,0,25.477452
25.49,71.59,80.76,67.06,554.5,0,25.487451
25.49,71.6,83.04,64.18,743.75,0,25.487451
25.49,71.59,85.1,60.95,811.88,0,25.487451
25.49,71.6,86.88,58.36,765.63,0,25.487451
25.48,71.57,88.08,56.27,819.38,0,25.477452
25.48,71.55,88.78,55.24,757.79,0,25.477452
25.48,71.51,89.7,53.4,674.88,0,25.477452
25.48,71.47,89.81,51.93,540.63,0,25.477452
25.49,71.43,89.02,55.17,389.25,0,25.487451
25.51,71.37,87.48,59.11,253.63,0,25.507449
25.51,71.31,84.52,65.01,76.88,0,25.507449
25.51,71.2,79.14,74.8,5.3,0,25.507449
25.51,71.08,76.29,78.51,0,0,25.507449
25.49,70.98,73.78,82.78,0,0,25.487451
25.48,70.92,71.64,87.44,0,0,25.477452
25.48,70.86,70.84,89.85,0,0,25.477452
25.47,70.79,69.56,91.06,0,0,25.467453
25.49,70.74,68.71,91.62,0,0,25.487451
25.48,70.7,68.01,91.42,0,0,25.477452
25.46,70.67,68.51,89.46,0,0,25.457454
25.46,70.66,69,87.28,0,0,25.457454
25.46,70.67,68.79,86.98,0,0,25.457454
25.47,70.67,67.49,89.06,0,0,25.467453
25.46,70.69,66.35,89.59,0,0,25.457454
25.46,70.71,64.64,91.13,8.92,0,25.457454
25.47,70.73,65.4,92.58,61.88,0,25.467453
25.48,70.73,68.96,89.45,156.75,0,25.477452
25.47,70.7,72.1,83.96,272.4,0,25.467453
25.47,70.67,75.48,79.08,478.17,0,25.467453
25.47,70.63,78.65,74.26,543.92,0,25.467453
25.47,70.59,80.37,71.49,494.08,0,25.467453
25.44,70.52,83,67.84,734.1,0,25.437456
25.45,70.42,85.46,62.12,788.13,0,25.447455
25.44,70.34,87.08,60.16,744.21,0,25.437456
25.43,70.27,88.06,58.51,767.54,0,25.427457
25.43,70.18,89.18,57.37,686.83,0,25.427457
25.45,70.07,89.7,56.44,568.88,0,25.447455
25.45,70.01,89.53,56.45,433,0,25.447455
25.46,69.96,88.55,58.9,287.04,0,25.457454
25.45,69.91,86.08,64.36,116.8,0,25.447455
25.46,69.87,82.1,71.12,14.25,0,25.457454
25.43,69.88,78.48,77.74,0,0,25.427457
25.45,69.88,74.93,84.17,0,0,25.447455
25.43,69.87,73.23,87.19,0,0,25.427457
25.42,69.89,72.1,88.76,0,0,25.417458
25.43,69.91,70.61,90.3,0,0,25.427457
25.43,69.94,70.36,91.3,0,0,25.427457
25.42,69.96,69.61,92.23,0,0,25.417458
25.42,69.99,68.6,92.81,0,0,25.417458
25.42,70.01,67.68,93.32,0,0,25.417458
25.41,70.04,67.28,93.81,0,0,25.407459
25.43,70.04,66.83,94.18,0,0,25.427457
25.41,70.04,66.27,94.45,0,0,25.407459
25.43,70.01,65.58,94.61,4.08,0,25.427457
25.42,69.98,65.61,95.2,35.63,0,25.417458
25.41,69.94,70,94.59,131.1,0,25.407459
25.42,69.9,74.29,86.39,203.25,0,25.417458
25.41,69.86,78.03,77.59,441.21,0,25.407459
25.43,69.83,81.54,69.27,483.92,0,25.427457
25.4,69.79,84.64,64.92,638.5,0,25.39746
25.41,69.76,87.07,61.76,707.58,0,25.407459
25.42,69.73,88.75,60.16,821,0,25.417458
25.42,69.68,90.3,57.9,763.92,0,25.417458
25.41,69.66,91.78,54.32,795.57,0,25.407459
25.41,69.64,92.42,53.07,710.21,0,25.407459
25.4,69.66,92.83,53.25,606.88,0,25.39746
25.4,69.67,92.62,54.58,478.04,0,25.39746
25.4,69.68,91.66,57.6,315,0,25.39746
25.38,69.69,89.48,63.54,141.21,0,25.377462
25.38,69.7,85.81,70,25.96,0,25.377462
25.38,69.67,81.73,75.98,0,0,25.377462
25.37,69.67,77.42,84.14,0,0,25.367463
25.38,69.66,75.9,86.35,0,0,25.377462
25.39,69.64,74.26,88.77,0,0,25.387461
25.38,69.59,74.01,89.64,0,0,25.377462
25.4,69.53,73.7,88.73,0,0,25.39746
25.38,69.46,73.06,86.08,0,0,25.377462
25.42,69.4,72.96,83.36,0,0,25.417458
25.4,69.31,72.81,81.34,0,0,25.39746
25.41,69.24,69.77,84.69,0,0,25.407459
25.4,69.14,67.26,89.19,0,0,25.39746
25.4,69.06,66.93,90.27,0,0,25.39746
25.4,68.98,66.58,90.12,1,0,25.39746
25.4,68.91,65.76,91.32,30.63,0,25.39746
25.37,68.87,69.03,91.44,122.88,0,25.367463
25.37,68.84,73.59,82.16,190,0,25.367463
25.38,68.8,77.48,72,396.08,0,25.377462
25.36,68.82,80.83,65.42,510.97,0,25.357464
25.36,68.8,84.04,60,575.92,0,25.357464
25.36,68.81,86.65,57.53,747.83,0,25.357464
25.36,68.85,89,53.61,801.13,0,25.357464
25.35,68.86,91.45,49.87,731.03,0,25.347465
25.34,68.87,93.15,46.82,782.29,0,25.337466
25.35,68.85,94.11,43.4,728.5,0,25.347465
25.36,68.82,94.2,40.93,644.42,0,25.357464
25.34,68.78,93.15,42.98,505.7,0,25.337466
25.34,68.75,91.46,47.4,348.96,0,25.337466
25.33,68.7,89.33,52.74,197.08,0,25.327467
25.34,68.64,85.46,59.39,47.96,0,25.337466
25.34,68.59,79.84,69.48,1.5,0,25.337466
25.32,68.51,75.28,77.96,0,0,25.317468
25.32,68.4,72.96,82.98,0,0,25.317468
25.32,68.3,72.21,83.26,0,0,25.317468
25.29,68.21,71.62,83.01,0,0,25.287471
25.29,68.11,71.58,82.03,0,0,25.287471
25.28,68.01,69.63,84.29,0,0.2,25.477472
25.26,67.95,67.69,87.11,0,0.4,25.657474
25.26,67.88,66.57,88.64,0,0.2,25.457474
25.24,67.84,65.68,89.86,0,0,25.237476
25.25,67.83,65.14,90.56,0,0,25.247475
25.23,67.84,64.43,91.14,0,0,25.227477
25.25,67.86,63.78,92.06,0.2,0,25.247475
25.25,67.9,63.72,92.35,16.29,0,25.247475
25.25,67.91,65.26,92.81,77.25,0,25.247475
25.25,67.93,69.74,90.29,166.75,0,25.247475
25.26,67.94,75.25,79.68,285.33,0,25.257474
25.25,67.96,80.75,67.17,464.83,0,25.247475
25.26,67.97,83.6,62.2,514,0,25.257474
25.26,67.96,86.03,57.55,671.08,0,25.257474
25.25,67.95,88.21,54.37,759.07,0,25.247475
25.24,67.91,90.05,51.8,733.25,0,25.237476
25.25,67.87,91.64,49.49,749.67,0,25.247475
25.25,67.8,92.97,47.52,741.54,0,25.247475
25.25,67.76,93.28,45.54,652.23,0,25.247475
25.24,67.74,92.8,46.35,524,0,25.237476
25.24,67.71,91.59,48.99,386.5,0,25.237476
25.24,67.69,89.88,52.83,248.75,0,25.237476
25.24,67.65,86.54,58.98,93.07,0,25.237476
25.23,67.64,80.19,72.56,6.38,0,25.227477
25.23,67.62,75.36,81.31,0,0,25.227477
25.25,67.61,74.45,82.43,0,0,25.247475
25.27,67.6,73.62,81.07,0,0,25.267473
25.27,67.58,71.58,82.07,0,0,25.267473
25.27,67.58,69.88,83.7,0,0,25.267473
25.27,67.6,69.66,82.85,0,0,25.267473
25.28,67.67,68.82,83.18,0,0,25.277472
25.28,67.72,67.66,83.62,0,0,25.277472
25.29,67.77,65.93,86.63,0,0,25.287471
25.29,67.81,65.59,87.08,0,0,25.287471
25.29,67.86,65.49,87.31,0,0,25.287471
25.28,67.86,64.13,88.73,0,0,25.277472
25.29,67.86,63.19,90.2,4.08,0,25.287471
25.28,67.84,64.23,91.31,37.75,0,25.277472
25.28,67.84,69.17,86.26,136.23,0,25.277472
25.29,67.85,74.83,76.75,231.13,0,25.287471
25.28,67.83,80.03,67.78,445.5,0,25.277472
25.28,67.81,84.07,58.56,515.54,0,25.277472
25.28,67.81,87.74,50.76,636.53,0,25.277472
25.28,67.8,89.67,46.6,782.13,0,25.277472
25.28,67.76,90.86,44.16,821,0,25.277472
25.28,67.78,91.95,41.57,730.96,0,25.277472
25.29,67.78,92.89,38.49,789.57,0,25.287471
25.28,67.79,93.07,35.1,717,0,25.277472
25.29,67.78,93.07,35.11,623.42,0,25.287471
25.29,67.81,91.99,36.6,489.25,0,25.287471
25.28,67.84,90.38,41.5,322.83,0,25.277472
25.28,67.89,87.49,48.39,145,0,25.277472
25.28,67.94,82.33,57.97,26.63,0,25.277472
25.27,68.01,76.45,70.22,0.25,0,25.267473
25.26,68.08,74.45,74.23,0,0,25.257474
25.26,68.15,72.48,77.32,0,0,25.257474
25.25,68.23,71.35,78.47,0,0,25.247475
25.25,68.26,71.55,77.65,0,0,25.247475
25.24,68.31,71.05,78.37,0,0,25.237476
25.24,68.34,70.73,79.66,0,0,25.237476
25.23,68.37,71.09,81.01,0,0,25.227477
25.22,68.42,70.66,84.97,0,0,25.217478
25.24,68.44,72.59,86.12,0,0,25.237476
25.22,68.44,73.19,86.13,0,0,25.217478
25.22,68.45,72.09,87.49,0,0,25.217478
25.22,68.47,70.73,89.29,0.25,0,25.217478
25.24,68.48,69.76,91.59,23.43,0,25.237476
25.21,68.5,71.1,91.12,91.96,0,25.207479
25.25,68.5,74.25,84.83,192.38,0,25.247475
25.24,68.52,77.29,79.06,325.13,0,25.237476
25.24,68.56,79.9,74.48,437.4,0,25.237476
25.23,68.6,82.78,69.39,541.67,0,25.227477
25.25,68.61,85.73,65.02,715.08,0,25.247475
25.24,68.64,88.16,59.45,772.63,0,25.237476
25.24,68.69,90.66,52.94,701.1,0,25.237476
25.26,68.74,92.46,48.99,767.75,0,25.257474
25.26,68.8,93.27,48.31,708,0,25.257474
25.24,68.83,93.68,47.7,627.96,0,25.237476
25.26,68.89,93.29,49.01,495.8,0,25.257474
25.25,68.94,92.51,49.99,341,0,25.247475
25.26,68.96,91.06,52.85,194.42,0,25.257474
25.27,68.98,88.4,59.06,61.71,0,25.267473
25.27,69.05,82.63,71.39,2.7,0,25.267473
25.28,69.08,78.46,79.6,0,0,25.277472
25.28,69.09,76.91,82.48,0,0,25.277472
25.28,69.1,74.4,86.15,0,0,25.277472
25.28,69.15,72.38,88.64,0,0,25.277472
25.28,69.18,71.83,89.48,0,0,25.277472
25.28,69.19,72.1,88.59,0,0,25.277472
25.28,69.2,72.1,88.95,0,0,25.277472
25.29,69.21,71.56,89.6,0,0,25.287471
25.29,69.25,70.84,90.23,0,0,25.287471
25.29,69.27,70.1,91.15,0,0,25.287471
25.3,69.28,68.96,92.28,0,0,25.29747
25.3,69.32,67.38,92.96,0,0,25.29747
25.29,69.34,66.33,93.81,12.88,0,25.287471
25.3,69.39,68.32,94.87,69.17,0,25.29747
25.3,69.44,72.09,94.08,160.63,0,25.29747
25.29,69.51,75.62,87.14,266.63,0,25.287471
25.29,69.58,78.78,80.5,419.5,0,25.287471
25.28,69.64,82.02,75.47,431.04,0,25.277472
25.29,69.69,85.41,68.72,708.17,0,25.287471
25.29,69.75,88.48,62.2,730.6,0,25.287471
25.3,69.81,90.13,56.89,494.63,0,25.29747
25.3,69.85,87.73,61.87,183.71,0,25.29747
25.3,69.9,89.49,57.67,609.83,0,25.29747
25.3,69.91,90.79,55.98,574.17,0,25.29747
25.31,69.95,90.09,52.77,414.63,0,25.307469
25.32,69.97,87.31,49.74,179.75,0,25.317468
25.32,69.98,85.5,55.29,169.83,0,25.317468
25.31,69.98,83.15,60.39,78.83,0,25.307469
25.32,69.98,79.28,66.48,5.08,0,25.317468
25.32,69.99,76.06,73.3,0,0,25.317468
25.32,69.99,73.98,77.26,0,0,25.317468
25.32,69.99,71.82,80.69,0,0,25.317468
25.32,70.02,69.79,83.14,0,0,25.317468
25.33,70.08,67.88,85.96,0,0,25.327467
25.32,70.1,68.77,83.65,0,0,25.317468
25.32,70.14,67.8,84.89,0,0,25.317468
25.32,70.19,65.89,86.67,0,0,25.317468
25.31,70.25,64.33,88.54,0,0,25.307469
25.32,70.28,62.75,89.6,0,0,25.317468
25.32,70.35,60.77,90.43,0,0,25.317468
25.33,70.4,60.23,91.18,0,0,25.327467
25.33,70.47,59.21,90.82,3,0,25.327467
25.33,70.51,58.38,91.36,40.46,0,25.327467
25.34,70.55,60.05,90.39,135,0,25.337466
25.34,70.58,63.4,84.47,278.25,0,25.337466
25.34,70.61,66.55,74.74,311.25,0,25.337466
25.33,70.64,67.42,72.28,322.5,0,25.327467
25.34,70.63,69.2,68.22,523.73,0,25.337466
25.35,70.61,72.48,55.39,816.5,0,25.347465
25.34,70.62,74.05,49.55,849.38,0,25.337466
25.35,70.62,75.5,46.65,730.5,0,25.347465
25.34,70.61,76.7,45.46,817.87,0,25.337466
25.34,70.62,77.84,44.5,737.13,0,25.337466
25.34,70.58,78.14,42.83,636.67,0,25.337466
25.33,70.58,78.48,42.64,511,0,25.327467
25.33,70.59,78.18,43.34,343.63,0,25.327467
25.32,70.57,77.18,48.24,153.38,0,25.317468
25.33,70.57,74.69,54.18,27.04,0,25.327467
25.3,70.57,68.73,63.43,0.25,0,25.29747
25.32,70.59,63.42,73,0,0,25.317468
25.31,70.61,62.03,74,0,0,25.307469
25.32,70.62,58.58,81.6,0,0,25.317468
25.31,70.66,57.01,84.12,0,0,25.307469
25.33,70.66,56.3,84.65,0,0,25.327467
25.32,70.67,54.15,86.67,0,0,25.317468
25.31,70.67,52.65,89.01,0,0,25.307469
25.32,70.67,51.24,90.45,0,0,25.317468
25.31,70.67,50.56,91.41,0,0,25.307469
25.32,70.64,50.13,92.23,0,0,25.317468
25.32,70.61,51.25,92.6,0,0,25.317468
25.32,70.57,51.66,92.34,2.88,0,25.317468
25.32,70.52,57.19,90.26,92.3,0,25.317468
25.32,70.45,67.35,77.33,399.13,0,25.317468
25.32,70.39,73.73,65.64,598.17,0,25.317468
25.31,70.33,74.06,64.93,496.5,0,25.307469
25.31,70.24,75.93,62.3,595,0,25.307469
25.31,70.18,77.39,60.62,622.21,0,25.307469
25.29,70.13,79.33,58.46,743,0,25.287471
25.29,70.12,80.18,57.9,658.92,0,25.287471
25.29,70.13,81.56,55.81,674.17,0,25.287471
25.28,69.21,82.04,54.54,559,0,25.277472
25.26,69.42,81.94,55.32,433.33,0,25.257474
25.24,69.47,81.6,56.29,292.67,0,25.237476
25.24,69.5,79.86,60.69,125.73,0,25.237476
25.22,69.5,76.41,68.71,10.63,0,25.217478
25.22,69.52,74.11,75.3,0,0,25.217478
25.2,69.55,72.9,79.04,0,0,25.19748
25.22,69.61,72.83,80.72,0,0,25.217478
25.23,69.67,71.82,83.18,0,0,25.227477
25.25,69.72,71.1,85.11,0,0,25.247475
25.27,69.76,70.28,87.47,0,0,25.267473
25.27,69.81,69.41,88.73,0,0,25.267473
25.27,69.86,68.01,90.83,0,0,25.267473
25.27,69.86,68.05,92.49,0,0,25.267473
25.27,69.86,66.33,91.56,0,0.06,25.327473
25.27,69.86,63.37,91.52,0,0.04,25.307473
25.27,69.82,61.93,88.61,0,0.04,25.307473
25.25,69.78,59.92,88.15,0.25,0,25.247475
25.26,69.74,59.6,88.85,7.63,0,25.257474
25.26,69.68,60.35,85.22,56,0,25.257474
25.23,69.61,61.43,78.05,185.17,0,25.227477
25.23,69.58,62.58,72.75,251.88,0,25.227477
25.23,69.51,64.21,68.43,412,0,25.227477
25.21,69.46,66.76,60.74,582.97,0,25.207479
25.23,69.4,69.63,53.49,770.63,0,25.227477
25.22,69.36,71.18,49.43,825.96,0,25.217478
25.24,69.34,72.71,46.79,739.88,0,25.237476
25.24,69.29,74.28,42.74,826.33,0,25.237476
25.23,69.25,75.49,39.53,766.58,0,25.227477
25.23,69.28,75.98,39.49,673.63,0,25.227477
25.22,69.28,76.03,38.05,546.96,0,25.217478
25.21,69.29,75.22,41.21,372.27,0,25.207479
25.19,69.3,73.11,48.69,194.96,0,25.187481
25.21,69.34,68.96,58.55,48.71,0,25.207479
25.19,69.38,63.75,66.43,1,0,25.187481
25.21,69.41,61.03,71.61,0,0,25.207479
25.2,69.45,59.15,75.34,0,0,25.19748
25.21,69.44,57.78,77.85,0,0,25.207479
25.2,69.41,57.19,79.09,0,0,25.19748
25.2,69.4,55.9,81.36,0,0,25.19748
25.2,69.36,54.47,83.91,0,0,25.19748
25.21,69.32,57.1,80.2,0,0,25.207479
25.2,69.26,58.29,77,0,0,25.19748
25.22,69.18,57.13,78.16,0,0,25.217478
25.23,69.12,56.44,81.48,0,0,25.227477
25.24,69.08,58.73,79.01,0,0,25.237476
25.22,69.04,60.88,73.72,0,0,25.217478
25.23,68.96,60.77,73.21,6.23,0,25.227477
25.21,68.9,61.01,74.3,58.33,0,25.207479
25.2,68.88,63.55,71.93,88.63,0,25.19748
25.2,68.88,64.23,71.53,108.17,0,25.19748
25.21,68.86,65.76,69.51,234.2,0,25.207479
25.21,68.88,66.75,69.19,448.96,0,25.207479
25.2,68.93,65.19,78.11,564.88,0,25.19748
25.21,68.97,66.93,78.68,417.54,0,25.207479
25.21,69.03,66.18,81.15,248.1,0,25.207479
25.2,69.05,66.98,81.48,349.04,0,25.19748
25.2,69.09,69.74,78.59,533.46,0,25.19748
25.21,69.1,73.08,75.65,634,0,25.207479
25.2,69.11,74.9,72.03,530.73,0,25.19748
25.2,69.12,76.01,68.96,418.46,0,25.19748
25.2,69.12,76.83,66.66,280.21,0,25.19748
25.2,69.1,76.13,68.23,125.21,0,25.19748
25.22,69.05,72.69,75.17,12.13,0,25.217478
25.2,69,68.18,84.01,0,0,25.19748
25.22,68.95,66.01,87.43,0,0,25.217478
25.21,68.92,64.43,89.02,0,0,25.207479
25.21,68.89,62.87,90.52,0,0,25.207479
25.21,68.86,62.18,92.38,0,0,25.207479
25.2,68.84,61.44,92.33,0,0,25.19748
25.2,68.81,59.24,92.88,0,0,25.19748
25.2,68.78,58.44,93.83,0,0,25.19748
25.2,68.74,57.3,94.23,0,0,25.19748
25.2,68.75,55.64,94.36,0,0,25.19748
25.17,68.78,54.37,94.74,0,0,25.167483
25.17,68.83,53.27,95,0,0,25.167483
25.17,68.87,52.44,95.29,0.75,0,25.167483
25.18,68.93,51.8,95.39,17.83,0.01,25.187482
25.17,68.96,55.04,96.8,80.38,0,25.167483
25.16,69.02,61.11,96.54,221.3,0.3,25.457484
25.15,69.06,66.38,89.69,148.54,0.4,25.547485
25.18,69.06,73.18,68.69,278,0.2,25.377482
25.19,69.06,79.32,58.5,580.67,0,25.187481
25.16,69.06,83.55,37.62,766.1,0,25.157484
25.17,69.05,85.52,32.33,822.75,0,25.167483
25.17,69.06,87.36,27.67,722.75,0,25.167483
25.16,69.03,88.41,25.2,822.17,0.2,25.357484
25.18,69,89.1,25.74,746.77,0.5,25.677482
25.17,68.97,88.81,25.68,641.38,0.2,25.367483
25.17,68.97,88.4,25.59,522.17,0,25.167483
25.17,68.95,87.79,24.53,384.21,0,25.167483
25.18,68.95,85.3,29.21,198.93,0,25.177482
25.18,68.93,77.83,48.06,33.25,0,25.177482
25.15,68.89,71.14,58.45,0.25,0,25.147485
25.15,68.88,67.53,66.11,0,0,25.147485
25.14,68.9,65.06,69.79,0,0,25.137486
25.12,68.92,64.78,77.51,0,0,25.117488
